muhu.ee;120;-;5,083333333333333;5,083333333333333;5,083333333333333;5,166666666666667;10,0;0,16666666666666666;9,833333333333334;0,0;10,0;10,0;4,833333333333333;5,083333333333333;5,083333333333333;5,083333333333333;5,083333333333333;5,166666666666667;10,0;0,16666666666666666;9,833333333333334;0,0;4,833333333333333;10,0;10,0;4,791666666666667;5,083333333333333;5,083333333333333;5,083333333333333;5,083333333333333;5,083333333333333;5,166666666666667;0,16666666666666666;0,16666666666666666;9,833333333333334;0,0;4,833333333333333;10,0;5,083333333333333;10,0;4,833333333333333
vandravald.ee;288;-;4,548611111111111;5,208333333333333;10,0;10,0;10,0;4,548611111111111;9,895833333333334;0,0;10,0;9,965277777777779;4,583333333333333;4,548611111111111;5,208333333333333;7,274305555555555;10,0;10,0;10,0;4,548611111111111;9,895833333333334;0,0;10,0;10,0;9,965277777777779;4,583333333333333;4,548611111111111;5,208333333333333;7,274305555555555;4,548611111111111;10,0;10,0;10,0;4,548611111111111;9,895833333333334;0,0;10,0;10,0;7,274305555555555;9,965277777777779;4,583333333333333
varstu.ee;937;A;6,019210245464247;5,741728922091783;10,0;10,0;10,0;9,978655282817503;9,722518676627535;8,55923159018143;9,989327641408751;9,903948772678762;9,941302027748133;6,019210245464247;5,741728922091783;6,6328708644610455;10,0;10,0;10,0;9,978655282817503;9,722518676627535;8,55923159018143;10,0;9,989327641408751;9,91462113127001;9,941302027748133;6,019210245464247;3,5699039487726787;8,767342582710778;6,467449306296691;10,0;10,0;10,0;9,978655282817503;9,722518676627535;8,55923159018143;10,0;9,989327641408751;7,68409818569904;9,91462113127001;9,941302027748133
helme.ee;253;-;1,5217391304347827;5,138339920948616;10,0;10,0;10,0;10,0;9,762845849802371;0,0;10,0;10,0;5,256916996047431;1,5217391304347827;5,138339920948616;6,383399209486166;10,0;10,0;10,0;10,0;9,762845849802371;0,0;10,0;10,0;10,0;5,256916996047431;1,5217391304347827;5,138339920948616;6,383399209486166;6,383399209486166;10,0;10,0;10,0;10,0;9,762845849802371;0,0;10,0;10,0;6,383399209486166;10,0;5,256916996047431
kihnu.ee;582;-;5,1116838487972505;5,524054982817869;10,0;10,0;9,965635738831615;10,0;10,0;8,951890034364261;10,0;4,6563573883161515;5,515463917525773;5,1116838487972505;5,524054982817869;9,991408934707904;10,0;10,0;9,965635738831615;10,0;10,0;8,951890034364261;10,0;10,0;4,6563573883161515;5,515463917525773;5,1116838487972505;5,524054982817869;9,991408934707904;9,982817869415808;10,0;10,0;10,0;10,0;10,0;8,951890034364261;10,0;10,0;5,524054982817869;4,6563573883161515;5,515463917525773
vald.koo.ee;2;AAA;10,0;10,0;10,0;10,0;10,0;10,0;10,0;0,0;10,0;10,0;10,0;10,0;10,0;10,0;10,0;10,0;10,0;10,0;10,0;0,0;10,0;10,0;10,0;10,0;10,0;10,0;10,0;10,0;10,0;10,0;10,0;10,0;10,0;0,0;10,0;10,0;10,0;10,0;10,0
illuka.ee;2;AAA;10,0;10,0;10,0;10,0;10,0;10,0;0,0;0,0;10,0;10,0;10,0;10,0;10,0;10,0;10,0;10,0;10,0;10,0;0,0;0,0;10,0;10,0;10,0;10,0;10,0;10,0;10,0;10,0;10,0;10,0;10,0;10,0;0,0;0,0;10,0;10,0;10,0;10,0;10,0
kohtla-jarve.ee;4;AAA;10,0;10,0;10,0;10,0;10,0;10,0;10,0;0,0;10,0;10,0;10,0;10,0;10,0;10,0;10,0;10,0;10,0;10,0;10,0;0,0;10,0;10,0;10,0;10,0;10,0;10,0;10,0;10,0;10,0;10,0;10,0;10,0;10,0;0,0;10,0;10,0;10,0;10,0;10,0
kuusalu.ee;2;-;7,5;5,0;7,5;7,5;10,0;10,0;10,0;0,0;10,0;10,0;5,0;7,5;5,0;5,0;7,5;7,5;10,0;10,0;10,0;0,0;10,0;10,0;10,0;5,0;7,5;5,0;5,0;7,5;7,5;7,5;10,0;10,0;10,0;0,0;10,0;10,0;7,5;10,0;5,0
sonda.ee;2;-;5,0;5,0;10,0;10,0;10,0;10,0;10,0;5,0;10,0;10,0;0,0;5,0;5,0;5,0;10,0;10,0;10,0;10,0;10,0;5,0;10,0;10,0;10,0;0,0;5,0;5,0;10,0;5,0;10,0;10,0;10,0;10,0;10,0;5,0;10,0;10,0;10,0;10,0;0,0
pihtlavv.ee;1;AAA;10,0;10,0;10,0;10,0;10,0;10,0;10,0;0,0;10,0;10,0;10,0;10,0;10,0;10,0;10,0;10,0;10,0;10,0;10,0;0,0;10,0;10,0;10,0;10,0;10,0;10,0;10,0;10,0;10,0;10,0;10,0;10,0;10,0;0,0;10,0;10,0;10,0;10,0;10,0
konguta.ee;1;AAA;10,0;10,0;10,0;10,0;10,0;10,0;10,0;0,0;10,0;10,0;10,0;10,0;10,0;10,0;10,0;10,0;10,0;10,0;10,0;0,0;10,0;10,0;10,0;10,0;10,0;10,0;10,0;10,0;10,0;10,0;10,0;10,0;10,0;0,0;10,0;10,0;10,0;10,0;10,0
